season,RoundNumber,Country,Location,OfficialEventName,EventDate,EventName,EventFormat,Session1,Session1Date,Session1DateUtc,Session2,Session2Date,Session2DateUtc,Session3,Session3Date,Session3DateUtc,Session4,Session4Date,Session4DateUtc,Session5,Session5Date,Session5DateUtc,F1ApiSupport
1984,4,Italy,Imola,,1984-05-06 00:00:00,San Marino Grand Prix,conventional,Practice 1,,1984-05-04 00:00:00,Practice 2,,1984-05-04 00:00:00,Practice 3,,1984-05-05 00:00:00,Qualifying,,1984-05-05 00:00:00,Race,,1984-05-06 00:00:00,False
1984,5,France,Dijon,,1984-05-20 00:00:00,French Grand Prix,conventional,Practice 1,,1984-05-18 00:00:00,Practice 2,,1984-05-18 00:00:00,Practice 3,,1984-05-19 00:00:00,Qualifying,,1984-05-19 00:00:00,Race,,1984-05-20 00:00:00,False
1984,6,Monaco,Monte-Carlo,,1984-06-03 00:00:00,Monaco Grand Prix,conventional,Practice 1,,1984-06-01 00:00:00,Practice 2,,1984-06-01 00:00:00,Practice 3,,1984-06-02 00:00:00,Qualifying,,1984-06-02 00:00:00,Race,,1984-06-03 00:00:00,False
1984,7,Canada,Montreal,,1984-06-17 00:00:00,Canadian Grand Prix,conventional,Practice 1,,1984-06-15 00:00:00,Practice 2,,1984-06-15 00:00:00,Practice 3,,1984-06-16 00:00:00,Qualifying,,1984-06-16 00:00:00,Race,,1984-06-17 00:00:00,False
1984,8,USA,Detroit,,1984-06-24 00:00:00,Detroit Grand Prix,conventional,Practice 1,,1984-06-22 00:00:00,Practice 2,,1984-06-22 00:00:00,Practice 3,,1984-06-23 00:00:00,Qualifying,,1984-06-23 00:00:00,Race,,1984-06-24 00:00:00,False
1984,9,USA,Dallas,,1984-07-08 00:00:00,Dallas Grand Prix,conventional,Practice 1,,1984-07-06 00:00:00,Practice 2,,1984-07-06 00:00:00,Practice 3,,1984-07-07 00:00:00,Qualifying,,1984-07-07 00:00:00,Race,,1984-07-08 00:00:00,False
1984,10,UK,Kent,,1984-07-22 00:00:00,British Grand Prix,conventional,Practice 1,,1984-07-20 00:00:00,Practice 2,,1984-07-20 00:00:00,Practice 3,,1984-07-21 00:00:00,Qualifying,,1984-07-21 00:00:00,Race,,1984-07-22 00:00:00,False
1984,11,Germany,Hockenheim,,1984-08-05 00:00:00,German Grand Prix,conventional,Practice 1,,1984-08-03 00:00:00,Practice 2,,1984-08-03 00:00:00,Practice 3,,1984-08-04 00:00:00,Qualifying,,1984-08-04 00:00:00,Race,,1984-08-05 00:00:00,False
1984,12,Austria,Spielberg,,1984-08-19 00:00:00,Austrian Grand Prix,conventional,Practice 1,,1984-08-17 00:00:00,Practice 2,,1984-08-17 00:00:00,Practice 3,,1984-08-18 00:00:00,Qualifying,,1984-08-18 00:00:00,Race,,1984-08-19 00:00:00,False
1984,13,Netherlands,Zandvoort,,1984-08-26 00:00:00,Dutch Grand Prix,conventional,Practice 1,,1984-08-24 00:00:00,Practice 2,,1984-08-24 00:00:00,Practice 3,,1984-08-25 00:00:00,Qualifying,,1984-08-25 00:00:00,Race,,1984-08-26 00:00:00,False
1984,14,Italy,Monza,,1984-09-09 00:00:00,Italian Grand Prix,conventional,Practice 1,,1984-09-07 00:00:00,Practice 2,,1984-09-07 00:00:00,Practice 3,,1984-09-08 00:00:00,Qualifying,,1984-09-08 00:00:00,Race,,1984-09-09 00:00:00,False
1984,15,Germany,Nürburg,,1984-10-07 00:00:00,European Grand Prix,conventional,Practice 1,,1984-10-05 00:00:00,Practice 2,,1984-10-05 00:00:00,Practice 3,,1984-10-06 00:00:00,Qualifying,,1984-10-06 00:00:00,Race,,1984-10-07 00:00:00,False
1984,16,Portugal,Estoril,,1984-10-21 00:00:00,Portuguese Grand Prix,conventional,Practice 1,,1984-10-19 00:00:00,Practice 2,,1984-10-19 00:00:00,Practice 3,,1984-10-20 00:00:00,Qualifying,,1984-10-20 00:00:00,Race,,1984-10-21 00:00:00,False
1985,1,Brazil,Rio de Janeiro,,1985-04-07 00:00:00,Brazilian Grand Prix,conventional,Practice 1,,1985-04-05 00:00:00,Practice 2,,1985-04-05 00:00:00,Practice 3,,1985-04-06 00:00:00,Qualifying,,1985-04-06 00:00:00,Race,,1985-04-07 00:00:00,False
1985,2,Portugal,Estoril,,1985-04-21 00:00:00,Portuguese Grand Prix,conventional,Practice 1,,1985-04-19 00:00:00,Practice 2,,1985-04-19 00:00:00,Practice 3,,1985-04-20 00:00:00,Qualifying,,1985-04-20 00:00:00,Race,,1985-04-21 00:00:00,False
1985,3,Italy,Imola,,1985-05-05 00:00:00,San Marino Grand Prix,conventional,Practice 1,,1985-05-03 00:00:00,Practice 2,,1985-05-03 00:00:00,Practice 3,,1985-05-04 00:00:00,Qualifying,,1985-05-04 00:00:00,Race,,1985-05-05 00:00:00,False
1985,4,Monaco,Monte-Carlo,,1985-05-19 00:00:00,Monaco Grand Prix,conventional,Practice 1,,1985-05-17 00:00:00,Practice 2,,1985-05-17 00:00:00,Practice 3,,1985-05-18 00:00:00,Qualifying,,1985-05-18 00:00:00,Race,,1985-05-19 00:00:00,False
1985,5,Canada,Montreal,,1985-06-16 00:00:00,Canadian Grand Prix,conventional,Practice 1,,1985-06-14 00:00:00,Practice 2,,1985-06-14 00:00:00,Practice 3,,1985-06-15 00:00:00,Qualifying,,1985-06-15 00:00:00,Race,,1985-06-16 00:00:00,False
1985,6,USA,Detroit,,1985-06-23 00:00:00,Detroit Grand Prix,conventional,Practice 1,,1985-06-21 00:00:00,Practice 2,,1985-06-21 00:00:00,Practice 3,,1985-06-22 00:00:00,Qualifying,,1985-06-22 00:00:00,Race,,1985-06-23 00:00:00,False
1985,7,France,Le Castellet,,1985-07-07 00:00:00,French Grand Prix,conventional,Practice 1,,1985-07-05 00:00:00,Practice 2,,1985-07-05 00:00:00,Practice 3,,1985-07-06 00:00:00,Qualifying,,1985-07-06 00:00:00,Race,,1985-07-07 00:00:00,False
1985,8,UK,Silverstone,,1985-07-21 00:00:00,British Grand Prix,conventional,Practice 1,,1985-07-19 00:00:00,Practice 2,,1985-07-19 00:00:00,Practice 3,,1985-07-20 00:00:00,Qualifying,,1985-07-20 00:00:00,Race,,1985-07-21 00:00:00,False
1985,9,Germany,Nürburg,,1985-08-04 00:00:00,German Grand Prix,conventional,Practice 1,,1985-08-02 00:00:00,Practice 2,,1985-08-02 00:00:00,Practice 3,,1985-08-03 00:00:00,Qualifying,,1985-08-03 00:00:00,Race,,1985-08-04 00:00:00,False
1985,10,Austria,Spielberg,,1985-08-18 00:00:00,Austrian Grand Prix,conventional,Practice 1,,1985-08-16 00:00:00,Practice 2,,1985-08-16 00:00:00,Practice 3,,1985-08-17 00:00:00,Qualifying,,1985-08-17 00:00:00,Race,,1985-08-18 00:00:00,False
1985,11,Netherlands,Zandvoort,,1985-08-25 00:00:00,Dutch Grand Prix,conventional,Practice 1,,1985-08-23 00:00:00,Practice 2,,1985-08-23 00:00:00,Practice 3,,1985-08-24 00:00:00,Qualifying,,1985-08-24 00:00:00,Race,,1985-08-25 00:00:00,False
1985,12,Italy,Monza,,1985-09-08 00:00:00,Italian Grand Prix,conventional,Practice 1,,1985-09-06 00:00:00,Practice 2,,1985-09-06 00:00:00,Practice 3,,1985-09-07 00:00:00,Qualifying,,1985-09-07 00:00:00,Race,,1985-09-08 00:00:00,False
1985,13,Belgium,Spa,,1985-09-15 00:00:00,Belgian Grand Prix,conventional,Practice 1,,1985-09-13 00:00:00,Practice 2,,1985-09-13 00:00:00,Practice 3,,1985-09-14 00:00:00,Qualifying,,1985-09-14 00:00:00,Race,,1985-09-15 00:00:00,False
1985,14,UK,Kent,,1985-10-06 00:00:00,European Grand Prix,conventional,Practice 1,,1985-10-04 00:00:00,Practice 2,,1985-10-04 00:00:00,Practice 3,,1985-10-05 00:00:00,Qualifying,,1985-10-05 00:00:00,Race,,1985-10-06 00:00:00,False
1985,15,South Africa,Midrand,,1985-10-19 00:00:00,South African Grand Prix,conventional,Practice 1,,1985-10-17 00:00:00,Practice 2,,1985-10-17 00:00:00,Practice 3,,1985-10-18 00:00:00,Qualifying,,1985-10-18 00:00:00,Race,,1985-10-19 00:00:00,False
1985,16,Australia,Adelaide,,1985-11-03 00:00:00,Australian Grand Prix,conventional,Practice 1,,1985-11-01 00:00:00,Practice 2,,1985-11-01 00:00:00,Practice 3,,1985-11-02 00:00:00,Qualifying,,1985-11-02 00:00:00,Race,,1985-11-03 00:00:00,False
1986,1,Brazil,Rio de Janeiro,,1986-03-23 00:00:00,Brazilian Grand Prix,conventional,Practice 1,,1986-03-21 00:00:00,Practice 2,,1986-03-21 00:00:00,Practice 3,,1986-03-22 00:00:00,Qualifying,,1986-03-22 00:00:00,Race,,1986-03-23 00:00:00,False
1986,2,Spain,Jerez de la Frontera,,1986-04-13 00:00:00,Spanish Grand Prix,conventional,Practice 1,,1986-04-11 00:00:00,Practice 2,,1986-04-11 00:00:00,Practice 3,,1986-04-12 00:00:00,Qualifying,,1986-04-12 00:00:00,Race,,1986-04-13 00:00:00,False
1986,3,Italy,Imola,,1986-04-27 00:00:00,San Marino Grand Prix,conventional,Practice 1,,1986-04-25 00:00:00,Practice 2,,1986-04-25 00:00:00,Practice 3,,1986-04-26 00:00:00,Qualifying,,1986-04-26 00:00:00,Race,,1986-04-27 00:00:00,False
1986,4,Monaco,Monte-Carlo,,1986-05-11 00:00:00,Monaco Grand Prix,conventional,Practice 1,,1986-05-09 00:00:00,Practice 2,,1986-05-09 00:00:00,Practice 3,,1986-05-10 00:00:00,Qualifying,,1986-05-10 00:00:00,Race,,1986-05-11 00:00:00,False
1986,5,Belgium,Spa,,1986-05-25 00:00:00,Belgian Grand Prix,conventional,Practice 1,,1986-05-23 00:00:00,Practice 2,,1986-05-23 00:00:00,Practice 3,,1986-05-24 00:00:00,Qualifying,,1986-05-24 00:00:00,Race,,1986-05-25 00:00:00,False
1986,6,Canada,Montreal,,1986-06-15 00:00:00,Canadian Grand Prix,conventional,Practice 1,,1986-06-13 00:00:00,Practice 2,,1986-06-13 00:00:00,Practice 3,,1986-06-14 00:00:00,Qualifying,,1986-06-14 00:00:00,Race,,1986-06-15 00:00:00,False
1986,7,USA,Detroit,,1986-06-22 00:00:00,Detroit Grand Prix,conventional,Practice 1,,1986-06-20 00:00:00,Practice 2,,1986-06-20 00:00:00,Practice 3,,1986-06-21 00:00:00,Qualifying,,1986-06-21 00:00:00,Race,,1986-06-22 00:00:00,False
1986,8,France,Le Castellet,,1986-07-06 00:00:00,French Grand Prix,conventional,Practice 1,,1986-07-04 00:00:00,Practice 2,,1986-07-04 00:00:00,Practice 3,,1986-07-05 00:00:00,Qualifying,,1986-07-05 00:00:00,Race,,1986-07-06 00:00:00,False
1986,9,UK,Kent,,1986-07-13 00:00:00,British Grand Prix,conventional,Practice 1,,1986-07-11 00:00:00,Practice 2,,1986-07-11 00:00:00,Practice 3,,1986-07-12 00:00:00,Qualifying,,1986-07-12 00:00:00,Race,,1986-07-13 00:00:00,False
1986,10,Germany,Hockenheim,,1986-07-27 00:00:00,German Grand Prix,conventional,Practice 1,,1986-07-25 00:00:00,Practice 2,,1986-07-25 00:00:00,Practice 3,,1986-07-26 00:00:00,Qualifying,,1986-07-26 00:00:00,Race,,1986-07-27 00:00:00,False
1986,11,Hungary,Budapest,,1986-08-10 00:00:00,Hungarian Grand Prix,conventional,Practice 1,,1986-08-08 00:00:00,Practice 2,,1986-08-08 00:00:00,Practice 3,,1986-08-09 00:00:00,Qualifying,,1986-08-09 00:00:00,Race,,1986-08-10 00:00:00,False
1986,12,Austria,Spielberg,,1986-08-17 00:00:00,Austrian Grand Prix,conventional,Practice 1,,1986-08-15 00:00:00,Practice 2,,1986-08-15 00:00:00,Practice 3,,1986-08-16 00:00:00,Qualifying,,1986-08-16 00:00:00,Race,,1986-08-17 00:00:00,False
1986,13,Italy,Monza,,1986-09-07 00:00:00,Italian Grand Prix,conventional,Practice 1,,1986-09-05 00:00:00,Practice 2,,1986-09-05 00:00:00,Practice 3,,1986-09-06 00:00:00,Qualifying,,1986-09-06 00:00:00,Race,,1986-09-07 00:00:00,False
1986,14,Portugal,Estoril,,1986-09-21 00:00:00,Portuguese Grand Prix,conventional,Practice 1,,1986-09-19 00:00:00,Practice 2,,1986-09-19 00:00:00,Practice 3,,1986-09-20 00:00:00,Qualifying,,1986-09-20 00:00:00,Race,,1986-09-21 00:00:00,False
1986,15,Mexico,Mexico City,,1986-10-12 00:00:00,Mexican Grand Prix,conventional,Practice 1,,1986-10-10 00:00:00,Practice 2,,1986-10-10 00:00:00,Practice 3,,1986-10-11 00:00:00,Qualifying,,1986-10-11 00:00:00,Race,,1986-10-12 00:00:00,False
1986,16,Australia,Adelaide,,1986-10-26 00:00:00,Australian Grand Prix,conventional,Practice 1,,1986-10-24 00:00:00,Practice 2,,1986-10-24 00:00:00,Practice 3,,1986-10-25 00:00:00,Qualifying,,1986-10-25 00:00:00,Race,,1986-10-26 00:00:00,False
1987,1,Brazil,Rio de Janeiro,,1987-04-12 00:00:00,Brazilian Grand Prix,conventional,Practice 1,,1987-04-10 00:00:00,Practice 2,,1987-04-10 00:00:00,Practice 3,,1987-04-11 00:00:00,Qualifying,,1987-04-11 00:00:00,Race,,1987-04-12 00:00:00,False
1987,2,Italy,Imola,,1987-05-03 00:00:00,San Marino Grand Prix,conventional,Practice 1,,1987-05-01 00:00:00,Practice 2,,1987-05-01 00:00:00,Practice 3,,1987-05-02 00:00:00,Qualifying,,1987-05-02 00:00:00,Race,,1987-05-03 00:00:00,False
1987,3,Belgium,Spa,,1987-05-17 00:00:00,Belgian Grand Prix,conventional,Practice 1,,1987-05-15 00:00:00,Practice 2,,1987-05-15 00:00:00,Practice 3,,1987-05-16 00:00:00,Qualifying,,1987-05-16 00:00:00,Race,,1987-05-17 00:00:00,False
1987,4,Monaco,Monte-Carlo,,1987-05-31 00:00:00,Monaco Grand Prix,conventional,Practice 1,,1987-05-29 00:00:00,Practice 2,,1987-05-29 00:00:00,Practice 3,,1987-05-30 00:00:00,Qualifying,,1987-05-30 00:00:00,Race,,1987-05-31 00:00:00,False
1987,5,USA,Detroit,,1987-06-21 00:00:00,Detroit Grand Prix,conventional,Practice 1,,1987-06-19 00:00:00,Practice 2,,1987-06-19 00:00:00,Practice 3,,1987-06-20 00:00:00,Qualifying,,1987-06-20 00:00:00,Race,,1987-06-21 00:00:00,False
1987,6,France,Le Castellet,,1987-07-05 00:00:00,French Grand Prix,conventional,Practice 1,,1987-07-03 00:00:00,Practice 2,,1987-07-03 00:00:00,Practice 3,,1987-07-04 00:00:00,Qualifying,,1987-07-04 00:00:00,Race,,1987-07-05 00:00:00,False
1987,7,UK,Silverstone,,1987-07-12 00:00:00,British Grand Prix,conventional,Practice 1,,1987-07-10 00:00:00,Practice 2,,1987-07-10 00:00:00,Practice 3,,1987-07-11 00:00:00,Qualifying,,1987-07-11 00:00:00,Race,,1987-07-12 00:00:00,False
1987,8,Germany,Hockenheim,,1987-07-26 00:00:00,German Grand Prix,conventional,Practice 1,,1987-07-24 00:00:00,Practice 2,,1987-07-24 00:00:00,Practice 3,,1987-07-25 00:00:00,Qualifying,,1987-07-25 00:00:00,Race,,1987-07-26 00:00:00,False
1987,9,Hungary,Budapest,,1987-08-09 00:00:00,Hungarian Grand Prix,conventional,Practice 1,,1987-08-07 00:00:00,Practice 2,,1987-08-07 00:00:00,Practice 3,,1987-08-08 00:00:00,Qualifying,,1987-08-08 00:00:00,Race,,1987-08-09 00:00:00,False
1987,10,Austria,Spielberg,,1987-08-16 00:00:00,Austrian Grand Prix,conventional,Practice 1,,1987-08-14 00:00:00,Practice 2,,1987-08-14 00:00:00,Practice 3,,1987-08-15 00:00:00,Qualifying,,1987-08-15 00:00:00,Race,,1987-08-16 00:00:00,False
1987,11,Italy,Monza,,1987-09-06 00:00:00,Italian Grand Prix,conventional,Practice 1,,1987-09-04 00:00:00,Practice 2,,1987-09-04 00:00:00,Practice 3,,1987-09-05 00:00:00,Qualifying,,1987-09-05 00:00:00,Race,,1987-09-06 00:00:00,False
1987,12,Portugal,Estoril,,1987-09-20 00:00:00,Portuguese Grand Prix,conventional,Practice 1,,1987-09-18 00:00:00,Practice 2,,1987-09-18 00:00:00,Practice 3,,1987-09-19 00:00:00,Qualifying,,1987-09-19 00:00:00,Race,,1987-09-20 00:00:00,False
1987,13,Spain,Jerez de la Frontera,,1987-09-27 00:00:00,Spanish Grand Prix,conventional,Practice 1,,1987-09-25 00:00:00,Practice 2,,1987-09-25 00:00:00,Practice 3,,1987-09-26 00:00:00,Qualifying,,1987-09-26 00:00:00,Race,,1987-09-27 00:00:00,False
1987,14,Mexico,Mexico City,,1987-10-18 00:00:00,Mexican Grand Prix,conventional,Practice 1,,1987-10-16 00:00:00,Practice 2,,1987-10-16 00:00:00,Practice 3,,1987-10-17 00:00:00,Qualifying,,1987-10-17 00:00:00,Race,,1987-10-18 00:00:00,False
1987,15,Japan,Suzuka,,1987-11-01 00:00:00,Japanese Grand Prix,conventional,Practice 1,,1987-10-30 00:00:00,Practice 2,,1987-10-30 00:00:00,Practice 3,,1987-10-31 00:00:00,Qualifying,,1987-10-31 00:00:00,Race,,1987-11-01 00:00:00,False
1987,16,Australia,Adelaide,,1987-11-15 00:00:00,Australian Grand Prix,conventional,Practice 1,,1987-11-13 00:00:00,Practice 2,,1987-11-13 00:00:00,Practice 3,,1987-11-14 00:00:00,Qualifying,,1987-11-14 00:00:00,Race,,1987-11-15 00:00:00,False
1988,1,Brazil,Rio de Janeiro,,1988-04-03 00:00:00,Brazilian Grand Prix,conventional,Practice 1,,1988-04-01 00:00:00,Practice 2,,1988-04-01 00:00:00,Practice 3,,1988-04-02 00:00:00,Qualifying,,1988-04-02 00:00:00,Race,,1988-04-03 00:00:00,False
1988,2,Italy,Imola,,1988-05-01 00:00:00,San Marino Grand Prix,conventional,Practice 1,,1988-04-29 00:00:00,Practice 2,,1988-04-29 00:00:00,Practice 3,,1988-04-30 00:00:00,Qualifying,,1988-04-30 00:00:00,Race,,1988-05-01 00:00:00,False
1988,3,Monaco,Monte-Carlo,,1988-05-15 00:00:00,Monaco Grand Prix,conventional,Practice 1,,1988-05-13 00:00:00,Practice 2,,1988-05-13 00:00:00,Practice 3,,1988-05-14 00:00:00,Qualifying,,1988-05-14 00:00:00,Race,,1988-05-15 00:00:00,False
1988,4,Mexico,Mexico City,,1988-05-29 00:00:00,Mexican Grand Prix,conventional,Practice 1,,1988-05-27 00:00:00,Practice 2,,1988-05-27 00:00:00,Practice 3,,1988-05-28 00:00:00,Qualifying,,1988-05-28 00:00:00,Race,,1988-05-29 00:00:00,False
1988,5,Canada,Montreal,,1988-06-12 00:00:00,Canadian Grand Prix,conventional,Practice 1,,1988-06-10 00:00:00,Practice 2,,1988-06-10 00:00:00,Practice 3,,1988-06-11 00:00:00,Qualifying,,1988-06-11 00:00:00,Race,,1988-06-12 00:00:00,False
1988,6,USA,Detroit,,1988-06-19 00:00:00,Detroit Grand Prix,conventional,Practice 1,,1988-06-17 00:00:00,Practice 2,,1988-06-17 00:00:00,Practice 3,,1988-06-18 00:00:00,Qualifying,,1988-06-18 00:00:00,Race,,1988-06-19 00:00:00,False
1988,7,France,Le Castellet,,1988-07-03 00:00:00,French Grand Prix,conventional,Practice 1,,1988-07-01 00:00:00,Practice 2,,1988-07-01 00:00:00,Practice 3,,1988-07-02 00:00:00,Qualifying,,1988-07-02 00:00:00,Race,,1988-07-03 00:00:00,False
1988,8,UK,Silverstone,,1988-07-10 00:00:00,British Grand Prix,conventional,Practice 1,,1988-07-08 00:00:00,Practice 2,,1988-07-08 00:00:00,Practice 3,,1988-07-09 00:00:00,Qualifying,,1988-07-09 00:00:00,Race,,1988-07-10 00:00:00,False
1988,9,Germany,Hockenheim,,1988-07-24 00:00:00,German Grand Prix,conventional,Practice 1,,1988-07-22 00:00:00,Practice 2,,1988-07-22 00:00:00,Practice 3,,1988-07-23 00:00:00,Qualifying,,1988-07-23 00:00:00,Race,,1988-07-24 00:00:00,False
1988,10,Hungary,Budapest,,1988-08-07 00:00:00,Hungarian Grand Prix,conventional,Practice 1,,1988-08-05 00:00:00,Practice 2,,1988-08-05 00:00:00,Practice 3,,1988-08-06 00:00:00,Qualifying,,1988-08-06 00:00:00,Race,,1988-08-07 00:00:00,False
1988,11,Belgium,Spa,,1988-08-28 00:00:00,Belgian Grand Prix,conventional,Practice 1,,1988-08-26 00:00:00,Practice 2,,1988-08-26 00:00:00,Practice 3,,1988-08-27 00:00:00,Qualifying,,1988-08-27 00:00:00,Race,,1988-08-28 00:00:00,False
1988,12,Italy,Monza,,1988-09-11 00:00:00,Italian Grand Prix,conventional,Practice 1,,1988-09-09 00:00:00,Practice 2,,1988-09-09 00:00:00,Practice 3,,1988-09-10 00:00:00,Qualifying,,1988-09-10 00:00:00,Race,,1988-09-11 00:00:00,False
1988,13,Portugal,Estoril,,1988-09-25 00:00:00,Portuguese Grand Prix,conventional,Practice 1,,1988-09-23 00:00:00,Practice 2,,1988-09-23 00:00:00,Practice 3,,1988-09-24 00:00:00,Qualifying,,1988-09-24 00:00:00,Race,,1988-09-25 00:00:00,False
1988,14,Spain,Jerez de la Frontera,,1988-10-02 00:00:00,Spanish Grand Prix,conventional,Practice 1,,1988-09-30 00:00:00,Practice 2,,1988-09-30 00:00:00,Practice 3,,1988-10-01 00:00:00,Qualifying,,1988-10-01 00:00:00,Race,,1988-10-02 00:00:00,False
1988,15,Japan,Suzuka,,1988-10-30 00:00:00,Japanese Grand Prix,conventional,Practice 1,,1988-10-28 00:00:00,Practice 2,,1988-10-28 00:00:00,Practice 3,,1988-10-29 00:00:00,Qualifying,,1988-10-29 00:00:00,Race,,1988-10-30 00:00:00,False
1988,16,Australia,Adelaide,,1988-11-13 00:00:00,Australian Grand Prix,conventional,Practice 1,,1988-11-11 00:00:00,Practice 2,,1988-11-11 00:00:00,Practice 3,,1988-11-12 00:00:00,Qualifying,,1988-11-12 00:00:00,Race,,1988-11-13 00:00:00,False
1989,1,Brazil,Rio de Janeiro,,1989-03-26 00:00:00,Brazilian Grand Prix,conventional,Practice 1,,1989-03-24 00:00:00,Practice 2,,1989-03-24 00:00:00,Practice 3,,1989-03-25 00:00:00,Qualifying,,1989-03-25 00:00:00,Race,,1989-03-26 00:00:00,False
1989,2,Italy,Imola,,1989-04-23 00:00:00,San Marino Grand Prix,conventional,Practice 1,,1989-04-21 00:00:00,Practice 2,,1989-04-21 00:00:00,Practice 3,,1989-04-22 00:00:00,Qualifying,,1989-04-22 00:00:00,Race,,1989-04-23 00:00:00,False
1989,3,Monaco,Monte-Carlo,,1989-05-07 00:00:00,Monaco Grand Prix,conventional,Practice 1,,1989-05-05 00:00:00,Practice 2,,1989-05-05 00:00:00,Practice 3,,1989-05-06 00:00:00,Qualifying,,1989-05-06 00:00:00,Race,,1989-05-07 00:00:00,False
1989,4,Mexico,Mexico City,,1989-05-28 00:00:00,Mexican Grand Prix,conventional,Practice 1,,1989-05-26 00:00:00,Practice 2,,1989-05-26 00:00:00,Practice 3,,1989-05-27 00:00:00,Qualifying,,1989-05-27 00:00:00,Race,,1989-05-28 00:00:00,False
1989,5,USA,Phoenix,,1989-06-04 00:00:00,United States Grand Prix,conventional,Practice 1,,1989-06-02 00:00:00,Practice 2,,1989-06-02 00:00:00,Practice 3,,1989-06-03 00:00:00,Qualifying,,1989-06-03 00:00:00,Race,,1989-06-04 00:00:00,False
1989,6,Canada,Montreal,,1989-06-18 00:00:00,Canadian Grand Prix,conventional,Practice 1,,1989-06-16 00:00:00,Practice 2,,1989-06-16 00:00:00,Practice 3,,1989-06-17 00:00:00,Qualifying,,1989-06-17 00:00:00,Race,,1989-06-18 00:00:00,False
1989,7,France,Le Castellet,,1989-07-09 00:00:00,French Grand Prix,conventional,Practice 1,,1989-07-07 00:00:00,Practice 2,,1989-07-07 00:00:00,Practice 3,,1989-07-08 00:00:00,Qualifying,,1989-07-08 00:00:00,Race,,1989-07-09 00:00:00,False
1989,8,UK,Silverstone,,1989-07-16 00:00:00,British Grand Prix,conventional,Practice 1,,1989-07-14 00:00:00,Practice 2,,1989-07-14 00:00:00,Practice 3,,1989-07-15 00:00:00,Qualifying,,1989-07-15 00:00:00,Race,,1989-07-16 00:00:00,False
1989,9,Germany,Hockenheim,,1989-07-30 00:00:00,German Grand Prix,conventional,Practice 1,,1989-07-28 00:00:00,Practice 2,,1989-07-28 00:00:00,Practice 3,,1989-07-29 00:00:00,Qualifying,,1989-07-29 00:00:00,Race,,1989-07-30 00:00:00,False
1989,10,Hungary,Budapest,,1989-08-13 00:00:00,Hungarian Grand Prix,conventional,Practice 1,,1989-08-11 00:00:00,Practice 2,,1989-08-11 00:00:00,Practice 3,,1989-08-12 00:00:00,Qualifying,,1989-08-12 00:00:00,Race,,1989-08-13 00:00:00,False
1989,11,Belgium,Spa,,1989-08-27 00:00:00,Belgian Grand Prix,conventional,Practice 1,,1989-08-25 00:00:00,Practice 2,,1989-08-25 00:00:00,Practice 3,,1989-08-26 00:00:00,Qualifying,,1989-08-26 00:00:00,Race,,1989-08-27 00:00:00,False
1989,12,Italy,Monza,,1989-09-10 00:00:00,Italian Grand Prix,conventional,Practice 1,,1989-09-08 00:00:00,Practice 2,,1989-09-08 00:00:00,Practice 3,,1989-09-09 00:00:00,Qualifying,,1989-09-09 00:00:00,Race,,1989-09-10 00:00:00,False
1989,13,Portugal,Estoril,,1989-09-24 00:00:00,Portuguese Grand Prix,conventional,Practice 1,,1989-09-22 00:00:00,Practice 2,,1989-09-22 00:00:00,Practice 3,,1989-09-23 00:00:00,Qualifying,,1989-09-23 00:00:00,Race,,1989-09-24 00:00:00,False
1989,14,Spain,Jerez de la Frontera,,1989-10-01 00:00:00,Spanish Grand Prix,conventional,Practice 1,,1989-09-29 00:00:00,Practice 2,,1989-09-29 00:00:00,Practice 3,,1989-09-30 00:00:00,Qualifying,,1989-09-30 00:00:00,Race,,1989-10-01 00:00:00,False
1989,15,Japan,Suzuka,,1989-10-22 00:00:00,Japanese Grand Prix,conventional,Practice 1,,1989-10-20 00:00:00,Practice 2,,1989-10-20 00:00:00,Practice 3,,1989-10-21 00:00:00,Qualifying,,1989-10-21 00:00:00,Race,,1989-10-22 00:00:00,False
