season,grand_prix,date,winner,constructor,laps,time,url
2020,Sakhir,06 Dec 2020,Sergio PerezPER,Racing Point BWT Mercedes,87,1:31:15.114,https://www.formula1.com/en/results/2020/races/1060/sakhir/race-result
2020,Abu Dhabi,13 Dec 2020,Max VerstappenVER,Red Bull Racing Honda,55,1:36:28.645,https://www.formula1.com/en/results/2020/races/1061/abu-dhabi/race-result
2021,Bahrain,28 Mar 2021,Lewis HamiltonHAM,Mercedes,56,1:32:03.897,https://www.formula1.com/en/results/2021/races/1064/bahrain/race-result
2021,Emilia-Romagna,18 Apr 2021,Max VerstappenVER,Red Bull Racing Honda,63,2:02:34.598,https://www.formula1.com/en/results/2021/races/1065/emilia-romagna/race-result
2021,Portugal,02 May 2021,Lewis HamiltonHAM,Mercedes,66,1:34:31.421,https://www.formula1.com/en/results/2021/races/1066/portugal/race-result
2021,Spain,09 May 2021,Lewis HamiltonHAM,Mercedes,66,1:33:07.680,https://www.formula1.com/en/results/2021/races/1086/spain/race-result
2021,Monaco,23 May 2021,Max VerstappenVER,Red Bull Racing Honda,78,1:38:56.820,https://www.formula1.com/en/results/2021/races/1067/monaco/race-result
2021,Azerbaijan,06 Jun 2021,Sergio PerezPER,Red Bull Racing Honda,51,2:13:36.410,https://www.formula1.com/en/results/2021/races/1068/azerbaijan/race-result
2021,France,20 Jun 2021,Max VerstappenVER,Red Bull Racing Honda,53,1:27:25.770,https://www.formula1.com/en/results/2021/races/1070/france/race-result
2021,Styria,27 Jun 2021,Max VerstappenVER,Red Bull Racing Honda,71,1:22:18.925,https://www.formula1.com/en/results/2021/races/1092/styria/race-result
2021,Austria,04 Jul 2021,Max VerstappenVER,Red Bull Racing Honda,71,1:23:54.543,https://www.formula1.com/en/results/2021/races/1071/austria/race-result
2021,Great Britain,18 Jul 2021,Lewis HamiltonHAM,Mercedes,52,1:58:23.284,https://www.formula1.com/en/results/2021/races/1072/great-britain/race-result
2021,Hungary,01 Aug 2021,Esteban OconOCO,Alpine Renault,70,2:04:43.199,https://www.formula1.com/en/results/2021/races/1073/hungary/race-result
2021,Belgium,29 Aug 2021,Max VerstappenVER,Red Bull Racing Honda,1,3:27.071,https://www.formula1.com/en/results/2021/races/1074/belgium/race-result
2021,Netherlands,05 Sep 2021,Max VerstappenVER,Red Bull Racing Honda,72,1:30:05.395,https://www.formula1.com/en/results/2021/races/1075/netherlands/race-result
2021,Italy,12 Sep 2021,Daniel RicciardoRIC,McLaren Mercedes,53,1:21:54.365,https://www.formula1.com/en/results/2021/races/1076/italy/race-result
2021,Russia,26 Sep 2021,Lewis HamiltonHAM,Mercedes,53,1:30:41.001,https://www.formula1.com/en/results/2021/races/1077/russia/race-result
2021,Turkey,10 Oct 2021,Valtteri BottasBOT,Mercedes,58,1:31:04.103,https://www.formula1.com/en/results/2021/races/1078/turkey/race-result
2021,United States,24 Oct 2021,Max VerstappenVER,Red Bull Racing Honda,56,1:34:36.552,https://www.formula1.com/en/results/2021/races/1102/united-states/race-result
2021,Mexico,07 Nov 2021,Max VerstappenVER,Red Bull Racing Honda,71,1:38:39.086,https://www.formula1.com/en/results/2021/races/1103/mexico/race-result
2021,Brazil,14 Nov 2021,Lewis HamiltonHAM,Mercedes,71,1:32:22.851,https://www.formula1.com/en/results/2021/races/1104/brazil/race-result
2021,Qatar,21 Nov 2021,Lewis HamiltonHAM,Mercedes,57,1:24:28.471,https://www.formula1.com/en/results/2021/races/1105/qatar/race-result
2021,Saudi Arabia,05 Dec 2021,Lewis HamiltonHAM,Mercedes,50,2:06:15.118,https://www.formula1.com/en/results/2021/races/1106/saudi-arabia/race-result
2021,Abu Dhabi,12 Dec 2021,Max VerstappenVER,Red Bull Racing Honda,58,1:30:17.345,https://www.formula1.com/en/results/2021/races/1107/abu-dhabi/race-result
2022,Bahrain,20 Mar 2022,Charles LeclercLEC,Ferrari,57,1:37:33.584,https://www.formula1.com/en/results/2022/races/1124/bahrain/race-result
2022,Saudi Arabia,27 Mar 2022,Max VerstappenVER,Red Bull Racing RBPT,50,1:24:19.293,https://www.formula1.com/en/results/2022/races/1125/saudi-arabia/race-result
2022,Australia,10 Apr 2022,Charles LeclercLEC,Ferrari,58,1:27:46.548,https://www.formula1.com/en/results/2022/races/1108/australia/race-result
2022,Emilia-Romagna,24 Apr 2022,Max VerstappenVER,Red Bull Racing RBPT,63,1:32:07.986,https://www.formula1.com/en/results/2022/races/1109/emilia-romagna/race-result
2022,Miami,08 May 2022,Max VerstappenVER,Red Bull Racing RBPT,57,1:34:24.258,https://www.formula1.com/en/results/2022/races/1110/miami/race-result
2022,Spain,22 May 2022,Max VerstappenVER,Red Bull Racing RBPT,66,1:37:20.475,https://www.formula1.com/en/results/2022/races/1111/spain/race-result
2022,Monaco,29 May 2022,Sergio PerezPER,Red Bull Racing RBPT,64,1:56:30.265,https://www.formula1.com/en/results/2022/races/1112/monaco/race-result
2022,Azerbaijan,12 Jun 2022,Max VerstappenVER,Red Bull Racing RBPT,51,1:34:05.941,https://www.formula1.com/en/results/2022/races/1126/azerbaijan/race-result
2022,Canada,19 Jun 2022,Max VerstappenVER,Red Bull Racing RBPT,70,1:36:21.757,https://www.formula1.com/en/results/2022/races/1113/canada/race-result
2022,Great Britain,03 Jul 2022,Carlos SainzSAI,Ferrari,52,2:17:50.311,https://www.formula1.com/en/results/2022/races/1114/great-britain/race-result
2022,Austria,10 Jul 2022,Charles LeclercLEC,Ferrari,71,1:24:24.312,https://www.formula1.com/en/results/2022/races/1115/austria/race-result
2022,France,24 Jul 2022,Max VerstappenVER,Red Bull Racing RBPT,53,1:30:02.112,https://www.formula1.com/en/results/2022/races/1116/france/race-result
2022,Hungary,31 Jul 2022,Max VerstappenVER,Red Bull Racing RBPT,70,1:39:35.912,https://www.formula1.com/en/results/2022/races/1117/hungary/race-result
2022,Belgium,28 Aug 2022,Max VerstappenVER,Red Bull Racing RBPT,44,1:25:52.894,https://www.formula1.com/en/results/2022/races/1118/belgium/race-result
2022,Netherlands,04 Sep 2022,Max VerstappenVER,Red Bull Racing RBPT,72,1:36:42.773,https://www.formula1.com/en/results/2022/races/1119/netherlands/race-result
2022,Italy,11 Sep 2022,Max VerstappenVER,Red Bull Racing RBPT,53,1:20:27.511,https://www.formula1.com/en/results/2022/races/1120/italy/race-result
2022,Singapore,02 Oct 2022,Sergio PerezPER,Red Bull Racing RBPT,59,2:02:20.238,https://www.formula1.com/en/results/2022/races/1133/singapore/race-result
2022,Japan,09 Oct 2022,Max VerstappenVER,Red Bull Racing RBPT,28,3:01:44.004,https://www.formula1.com/en/results/2022/races/1134/japan/race-result
2022,United States,23 Oct 2022,Max VerstappenVER,Red Bull Racing RBPT,56,1:42:11.687,https://www.formula1.com/en/results/2022/races/1135/united-states/race-result
2022,Mexico,30 Oct 2022,Max VerstappenVER,Red Bull Racing RBPT,71,1:38:36.729,https://www.formula1.com/en/results/2022/races/1136/mexico/race-result
2022,Brazil,13 Nov 2022,George RussellRUS,Mercedes,71,1:38:34.044,https://www.formula1.com/en/results/2022/races/1137/brazil/race-result
2022,Abu Dhabi,20 Nov 2022,Max VerstappenVER,Red Bull Racing RBPT,58,1:27:45.914,https://www.formula1.com/en/results/2022/races/1138/abu-dhabi/race-result
2023,Bahrain,05 Mar 2023,Max VerstappenVER,Red Bull Racing Honda RBPT,57,1:33:56.736,https://www.formula1.com/en/results/2023/races/1141/bahrain/race-result
2023,Saudi Arabia,19 Mar 2023,Sergio PerezPER,Red Bull Racing Honda RBPT,50,1:21:14.894,https://www.formula1.com/en/results/2023/races/1142/saudi-arabia/race-result
2023,Australia,02 Apr 2023,Max VerstappenVER,Red Bull Racing Honda RBPT,58,2:32:38.371,https://www.formula1.com/en/results/2023/races/1143/australia/race-result
2023,Azerbaijan,30 Apr 2023,Sergio PerezPER,Red Bull Racing Honda RBPT,51,1:32:42.436,https://www.formula1.com/en/results/2023/races/1207/azerbaijan/race-result
2023,Miami,07 May 2023,Max VerstappenVER,Red Bull Racing Honda RBPT,57,1:27:38.241,https://www.formula1.com/en/results/2023/races/1208/miami/race-result
2023,Monaco,28 May 2023,Max VerstappenVER,Red Bull Racing Honda RBPT,78,1:48:51.980,https://www.formula1.com/en/results/2023/races/1210/monaco/race-result
2023,Spain,04 Jun 2023,Max VerstappenVER,Red Bull Racing Honda RBPT,66,1:27:57.940,https://www.formula1.com/en/results/2023/races/1211/spain/race-result
2023,Canada,18 Jun 2023,Max VerstappenVER,Red Bull Racing Honda RBPT,70,1:33:58.348,https://www.formula1.com/en/results/2023/races/1212/canada/race-result
2023,Austria,02 Jul 2023,Max VerstappenVER,Red Bull Racing Honda RBPT,71,1:25:33.607,https://www.formula1.com/en/results/2023/races/1213/austria/race-result
2023,Great Britain,09 Jul 2023,Max VerstappenVER,Red Bull Racing Honda RBPT,52,1:25:16.938,https://www.formula1.com/en/results/2023/races/1214/great-britain/race-result
2023,Hungary,23 Jul 2023,Max VerstappenVER,Red Bull Racing Honda RBPT,70,1:38:08.634,https://www.formula1.com/en/results/2023/races/1215/hungary/race-result
2023,Belgium,30 Jul 2023,Max VerstappenVER,Red Bull Racing Honda RBPT,44,1:22:30.450,https://www.formula1.com/en/results/2023/races/1216/belgium/race-result
2023,Netherlands,27 Aug 2023,Max VerstappenVER,Red Bull Racing Honda RBPT,72,2:24:04.411,https://www.formula1.com/en/results/2023/races/1217/netherlands/race-result
2023,Italy,03 Sep 2023,Max VerstappenVER,Red Bull Racing Honda RBPT,51,1:13:41.143,https://www.formula1.com/en/results/2023/races/1218/italy/race-result
2023,Singapore,17 Sep 2023,Carlos SainzSAI,Ferrari,62,1:46:37.418,https://www.formula1.com/en/results/2023/races/1219/singapore/race-result
2023,Japan,24 Sep 2023,Max VerstappenVER,Red Bull Racing Honda RBPT,53,1:30:58.421,https://www.formula1.com/en/results/2023/races/1220/japan/race-result
2023,Qatar,08 Oct 2023,Max VerstappenVER,Red Bull Racing Honda RBPT,57,1:27:39.168,https://www.formula1.com/en/results/2023/races/1221/qatar/race-result
2023,United States,22 Oct 2023,Max VerstappenVER,Red Bull Racing Honda RBPT,56,1:35:21.362,https://www.formula1.com/en/results/2023/races/1222/united-states/race-result
2023,Mexico,29 Oct 2023,Max VerstappenVER,Red Bull Racing Honda RBPT,71,2:02:30.814,https://www.formula1.com/en/results/2023/races/1223/mexico/race-result
2023,Brazil,05 Nov 2023,Max VerstappenVER,Red Bull Racing Honda RBPT,71,1:56:48.894,https://www.formula1.com/en/results/2023/races/1224/brazil/race-result
2023,Las Vegas,18 Nov 2023,Max VerstappenVER,Red Bull Racing Honda RBPT,50,1:29:08.289,https://www.formula1.com/en/results/2023/races/1225/las-vegas/race-result
2023,Abu Dhabi,26 Nov 2023,Max VerstappenVER,Red Bull Racing Honda RBPT,58,1:27:02.624,https://www.formula1.com/en/results/2023/races/1226/abu-dhabi/race-result
2024,Bahrain,02 Mar 2024,Max VerstappenVER,Red Bull Racing Honda RBPT,57,1:31:44.742,https://www.formula1.com/en/results/2024/races/1229/bahrain/race-result
2024,Saudi Arabia,09 Mar 2024,Max VerstappenVER,Red Bull Racing Honda RBPT,50,1:20:43.273,https://www.formula1.com/en/results/2024/races/1230/saudi-arabia/race-result
2024,Australia,24 Mar 2024,Carlos SainzSAI,Ferrari,58,1:20:26.843,https://www.formula1.com/en/results/2024/races/1231/australia/race-result
2024,Japan,07 Apr 2024,Max VerstappenVER,Red Bull Racing Honda RBPT,53,1:54:23.566,https://www.formula1.com/en/results/2024/races/1232/japan/race-result
2024,China,21 Apr 2024,Max VerstappenVER,Red Bull Racing Honda RBPT,56,1:40:52.554,https://www.formula1.com/en/results/2024/races/1233/china/race-result
2024,Miami,05 May 2024,Lando NorrisNOR,McLaren Mercedes,57,1:30:49.876,https://www.formula1.com/en/results/2024/races/1234/miami/race-result
2024,Emilia-Romagna,19 May 2024,Max VerstappenVER,Red Bull Racing Honda RBPT,63,1:25:25.252,https://www.formula1.com/en/results/2024/races/1235/emilia-romagna/race-result
2024,Monaco,26 May 2024,Charles LeclercLEC,Ferrari,78,2:23:15.554,https://www.formula1.com/en/results/2024/races/1236/monaco/race-result
2024,Canada,09 Jun 2024,Max VerstappenVER,Red Bull Racing Honda RBPT,70,1:45:47.927,https://www.formula1.com/en/results/2024/races/1237/canada/race-result
2024,Spain,23 Jun 2024,Max VerstappenVER,Red Bull Racing Honda RBPT,66,1:28:20.227,https://www.formula1.com/en/results/2024/races/1238/spain/race-result
2024,Austria,30 Jun 2024,George RussellRUS,Mercedes,71,1:24:22.798,https://www.formula1.com/en/results/2024/races/1239/austria/race-result
2024,Great Britain,07 Jul 2024,Lewis HamiltonHAM,Mercedes,52,1:22:27.059,https://www.formula1.com/en/results/2024/races/1240/great-britain/race-result
2024,Hungary,21 Jul 2024,Oscar PiastriPIA,McLaren Mercedes,70,1:38:01.989,https://www.formula1.com/en/results/2024/races/1241/hungary/race-result
2024,Belgium,28 Jul 2024,Lewis HamiltonHAM,Mercedes,44,1:19:57.566,https://www.formula1.com/en/results/2024/races/1242/belgium/race-result
2024,Netherlands,25 Aug 2024,Lando NorrisNOR,McLaren Mercedes,72,1:30:45.519,https://www.formula1.com/en/results/2024/races/1243/netherlands/race-result
2024,Italy,01 Sep 2024,Charles LeclercLEC,Ferrari,53,1:14:40.727,https://www.formula1.com/en/results/2024/races/1244/italy/race-result
2024,Azerbaijan,15 Sep 2024,Oscar PiastriPIA,McLaren Mercedes,51,1:32:58.007,https://www.formula1.com/en/results/2024/races/1245/azerbaijan/race-result
2024,Singapore,22 Sep 2024,Lando NorrisNOR,McLaren Mercedes,62,1:40:52.571,https://www.formula1.com/en/results/2024/races/1246/singapore/race-result
2024,United States,20 Oct 2024,Charles LeclercLEC,Ferrari,56,1:35:09.639,https://www.formula1.com/en/results/2024/races/1247/united-states/race-result
2024,Mexico,27 Oct 2024,Carlos SainzSAI,Ferrari,71,1:40:55.800,https://www.formula1.com/en/results/2024/races/1248/mexico/race-result
2024,Brazil,03 Nov 2024,Max VerstappenVER,Red Bull Racing Honda RBPT,69,2:06:54.430,https://www.formula1.com/en/results/2024/races/1249/brazil/race-result
2024,Las Vegas,23 Nov 2024,George RussellRUS,Mercedes,50,1:22:05.969,https://www.formula1.com/en/results/2024/races/1250/las-vegas/race-result
2024,Qatar,01 Dec 2024,Max VerstappenVER,Red Bull Racing Honda RBPT,57,1:31:05.323,https://www.formula1.com/en/results/2024/races/1251/qatar/race-result
2024,Abu Dhabi,08 Dec 2024,Lando NorrisNOR,McLaren Mercedes,58,1:26:33.291,https://www.formula1.com/en/results/2024/races/1252/abu-dhabi/race-result
